id;siglaTipo;descricaoTipo;dataApresentacao;ano;ementa;urlInteiroTeor
2270607;PL;Projeto de Lei;2021-02-22;2021;Inclui no protocolo de vacinação a obrigação do profissional de saúde em expor a quantidade de imunizante a ser administrada no paciente antes do início do procedimento de imunização, além de estabelecer sanção de multa para quem produzir fake news, notícias falsas e simular vacinação, desviar ou se apropriar de imunizante durante a Campanha Nacional de Vacinação contra a Covid-19.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1965326
2273734;PL;Projeto de Lei;2021-03-12;2021;Dispõe sobre diversidade informativa   nos casos de identificação de notícias fraudulentas em redes sociais.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1974630
2297514;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;2021;Emenda  de Plenário ao PLP 112/21 - Código Eleitoral;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068654
2303217;RDF;Redação Final;2021-10-07;2021;Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), para dispor sobre a propaganda partidária gratuita no rádio e na televisão.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2090810
2303364;SBT-A;Substitutivo adotado pela Comissão;2021-10-19;2021;Institui multa por confecção e divulgação de notícias falsas (fake news) sobre a pandemia de covid-19.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2091325
2314270;PL;Projeto de Lei;2022-02-09;2022;"Cria órgão no Ministério 
das Comunicações para 
fiscalizar veracidade nas 
mídias sociais.";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2133872
2122678;PL;Projeto de Lei;2017-02-02;2017;Dispõe sobre a tipificação criminal da divulgação ou compartilhamento de informação falsa ou incompleta na rede mundial de computadores e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1522471
2168438;PL;Projeto de Lei;2018-02-27;2018;Altera os artigos 323, 324, 325, 326 e 327 e acrescenta o artigo 356-A à Lei n.º 4.737, de 15 de julho de 1965 - Código Eleitoral, bem como altera os §§ 1.º e 2.º do artigo 57-H da Lei n.º 9.504, de 30 de setembro de 1997 - Lei das Eleições e acrescenta § 3.º ao mesmo dispositivo legal, para agravar as penas dos crimes eleitorais praticados por meio de veículos de comunicação.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1641600
2168550;PL;Projeto de Lei;2018-02-28;2018;Dispõem sobre alteração na Lei nº 12.965, de 23 de abril de 2014, que estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1641813
2169820;PL;Projeto de Lei;2018-03-21;2018;Tipifica criminalmente a conduta de quem oferece, publica, distribui, difunde notícia ou informação que sabe ser falsa em meios eletrônicos ou impressos.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1646276
2176241;PL;Projeto de Lei;2018-05-23;2018;Altera os arts. 288 e 323 da Lei nº 4.737, de 15 de julho de 1965 (Código Eleitoral) para tipificar como crime eleitoral a criação, divulgação e o compartilhamento de fatos sabidamente inverídicos, em ano eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1662493
2184846;PL;Projeto de Lei;2018-10-30;2018;Altera a Lei n° 4.737, de 15 de julho de 1965 (Código Eleitoral) para tipificar a divulgação por candidato de fatos sabidamente inverídicos (Fake News) no ano eleitoral e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1688906
2190763;PL;Projeto de Lei;2019-02-04;2019;Altera o Decreto-Lei n. 2.848, de 7 de dezembro de 1940 - Código Penal, para tipificar o crime de criação e propagação de notícia inverídica.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1707048
2203521;PL;Projeto de Lei;2019-05-15;2019;Altera o Código Penal, instituído pelo Decreto-Lei no 2.848, de 7 de dezembro de 1940 e a Lei no 13.188, de 11 de novembro de 2015, que dispõe sobre o direito de resposta, para tratar da retratação sobre crimes contra a honra quando da veiculação de notícias falsas na internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1748140
2207075;PL;Projeto de Lei;2019-06-06;2019;Acrescenta os §§ 5º e 6º ao art. 10 da Lei nº 12.965, de 23 de abril de 2014, para estabelecer a obrigatoriedade de fornecimento do número de inscrição no Cadastro de Pessoas Físicas (CPF) ou Cadastro Nacional de Pessoa Jurídica (CNPJ) para cadastro em aplicações de internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1761571
2210581;PL;Projeto de Lei;2019-07-03;2019;Estabelece tratamento penal mais rígido a condutas praticadas com o auxilio da Internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1773418
2236378;PL;Projeto de Lei;2020-02-04;2020;Acrescenta o inciso VIII ao art. 80 da Lei 13.105, de 2015 - Código de Processo Civil, que dispõe sobre litigância de má-fé.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854161
2242694;PL;Projeto de Lei;2020-04-01;2020;Tipifica como crime de responsabilidade a disseminação ou compartilhamento por ocupante de cargo, função ou emprego público de informação falsa, sem fundamento ou difamatória.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1872505
2253002;PL;Projeto de Lei;2020-05-19;2020;Altera a Lei nº 12.965, de 23 de abril de 2014, obrigando as empresas responsáveis pelo provimento de serviços de redes sociais na internet a condicionarem o acesso a essas aplicações ao cadastramento prévio do CPF ou do CNPJ do usuário.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1895273
2253576;PL;Projeto de Lei;2020-05-22;2020;Determina a aplicação de multas, suspensão de isenções fiscais e financiamentos por bancos públicos, além da proibição de contratação pelo Poder Público de pessoas jurídicas que propagam, estimulam ou anunciam, direta ou indiretamente, notícias falsas (Fake News) em veículos de comunicação.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1896983
2253807;PL;Projeto de Lei;2020-05-26;2020;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1897975
2254196;PL;Projeto de Lei;2020-06-01;2020;"""Altera a Lei nº 12.965, para criar a obrigação de normas próprias de publicação em aplicativos de Internet do tipo rede social e dá outras providências.""";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1899546
2259207;PL;Projeto de Lei;2020-08-04;2020;Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal) para acrescentar meio de comunicação de massa ou sistema de informática ou telemática para causar dano à honra ou imagem como agravante de pena.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1918648
2259482;PL;Projeto de Lei;2020-08-05;2020;Altera o Decreto-Lei no 2.848, de 7 de dezembro de 1940 – Código Penal, para prever a aplicação da pena em dobro aos crimes contra a honra cometidos mediante a criação, divulgação, produção ou compartilhamento de informação ou notícia que sabe ser falsa por meio da internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1919582
2265937;PL;Projeto de Lei;2020-12-03;2020;Cria a Lei de Enfrentamento à Desinformação nas Eleições.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1945976
2267687;PL;Projeto de Lei;2020-12-18;2020;Altera a Lei nº 4.737, de 15 de julho de 1965, que institui o Código Eleitoral, para incluir causa de aumento de pena nos crimes de calúnia, injúria e difamação eleitorais, quando praticados com abrangência difusa ou coletiva, como rádio, televisão ou internet e ou em virtude de violência política contra a mulher.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1954272
2269990;PL;Projeto de Lei;2021-02-10;2021;Dá nova redação ao §2º do art. 266 do Decreto-Lei nº 2.848, de 7 de setembro de 1940 (Código Penal).;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1962768
2272112;PL;Projeto de Lei;2021-03-04;2021;Dispõe sobre a responsabilidade dos jornalistas.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1970600
2274573;PL;Projeto de Lei;2021-03-22;2021;Altera a Lei nº 1.079, de 1950 – Lei dos Crimes de Responsabilidade, para incluir crimes contra a Saúde Pública como Crime de Responsabilidade e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1978454
2279649;PL;Projeto de Lei;2021-04-28;2021;Altera as Leis nºs 13.709, de 14 de agosto de 2018, e 12.965, de 23 de abril de 2014, para vedar o compartilhamento de abusivo de dados pessoais e a discriminação de usuários na internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2000716
2288847;PL;Projeto de Lei;2021-06-30;2021;Acrescenta-se o inc. XIV ao art. 7 e §§1º, 2º e 3º ao art. 20 da Lei nº 12.965, de 23 de abril de 2014 – Marco Civil da Internet, que “garante o direito de atualização de conteúdo e informações ao usuário por provedores de aplicações de internet”.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2036493
2288858;PL;Projeto de Lei;2021-06-30;2021;Altera o Marco Civil da Internet – Lei nº 12.965, de 23 de abril de 2014 – para promover a liberdade de expressão nas redes sociais, e proibir a exclusão de perfis de usuários sem decisão judicial, e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2036648
2289346;SBT;Substitutivo;2021-07-02;2021;;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2038006
2297913;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;2021;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070326
2307515;SBT;Substitutivo;2021-11-17;2021;Inclui no protocolo de vacinação a obrigação do profissional de saúde em expor a quantidade de imunizante a ser administrada no paciente antes do início do procedimento de imunização, além de estabelecer sanção de multa para quem produzir fake news, notícias falsas e simular vacinação, desviar ou se apropriar de imunizante durante a Campanha Nacional de Vacinação contra a Covid-19.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2106330
2308325;PL;Projeto de Lei;2021-11-23;2021;Acrescenta o art.287-A ao Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para tipificar o crime de divulgação de notícia falsa.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2109923
2318267;PL;Projeto de Lei;2022-03-18;2022;Altera a Lei n. 12.965, de 23 de abril de 2014, para dispor sobre a necessidade de os provedores de redes sociais e de serviços de mensageria terem sede e representante legal radicado no país.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2150229
2256710;PL;Projeto de Lei;2020-07-03;2020;Altera a Lei nº 12.965, de 23 de abril de 2014, para criar mecanismos de verificação de identidade dos perfis ativos em aplicações de internet que atuem como redes sociais e plataforma de registro de ocorrência policial na hipótese de crimes contra a honra cometidos ou divulgados em quaisquer modalidades das redes sociais da rede mundial de computadores e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1909907
2197247;PL;Projeto de Lei;2019-04-09;2019;Acrescenta parágrafo ao art. 57-D, da Lei nº 9.504, de 30 de setembro de 1997 - Lei das Eleições, para manter os efeitos, findado o período eleitoral, das ordens judiciais de remoção de conteúdo da internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730108
2132797;PL;Projeto de Lei;2017-05-02;2017;Institui causa de aumento de pena àqueles que se utilizam de dispositivos de transmissão de dados que potencializam a divulgação de informações nos crimes contra a honra e no tipo penal de que trata o art. 66 do Código de Defesa do Consumidor.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1551257
2238121;PL;Projeto de Lei;2020-03-03;2020;Altera a Lei nº 12.965, de 23 de abril de 2014, condicionando a postagem de conteúdos nas redes sociais na internet ao fornecimento prévio, pelo usuário, de número telefônico ou endereço de correio eletrônico.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1861735
2239478;PL;Projeto de Lei;2020-03-18;2020;Insere o art. 339-A ao Decreto-Lei nº 2.848, de 7 de fevereiro de 1940, tipificando a conduta propagação de informações sabidamente falsas em relação a epidemias e pandemias que acometam a saúde pública nacional.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1867169
2239046;PL;Projeto de Lei;2020-03-12;2020;Acrescenta o parágrafo 2º no art. 141 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para estabelecer o aumento do triplo da pena nos casos de crimes contra a honra praticados pela rede mundial de computadores (internet).;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1865713
2255564;PL;Projeto de Lei;2020-06-18;2020;Acrescenta o art. 21-A à Lei nº 12.965, de 23 de abril de 2014 (Marco Civil da Internet), proibindo os provedores de plataformas digitais de remover conteúdos publicados por seus usuários, salvo por força de cumprimento de ordem judicial.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1905248
2297902;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;2021;Dispõe sobre as normas eleitorais e as normas processuais eleitorais brasileiras.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070283
2193845;PL;Projeto de Lei;2019-03-13;2019;Altera a Lei nº 12.527, de 18 de novembro de 2011, e a Lei nº 8.429, de 2 de junho de 1992, para estabelecer normas de transparência e responsabilização em relação às informações de publicidade institucional veiculadas pela Administração Pública direta e indireta da União, Estados, Distrito Federal e Municípios.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718612
2297760;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;2021;Modifica-se o art. 514 do substitutivo do PLP nº 112/2021;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2069643
2319371;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-06;2022;Intitui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2156038
2269506;PL;Projeto de Lei;2021-02-08;2021;Altera a Lei nº 12.965, de 23 de abril de 2014, para vedar a retirada de mensagens de usuários por provedor de aplicação em desacordo com as garantias constitucionais de liberdade de expressão, comunicação e manifestação de pensamento.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1961368
2297561;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;2021;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068880
2314099;PL;Projeto de Lei;2022-02-04;2022;Dispõe sobre informação da autoria de postagens reproduzidas ou reencaminhadas de terceiros.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2132467
2232132;SBT-A;Substitutivo adotado pela Comissão;2019-12-04;2019;Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940, para tipificar os crimes de a omissão e oposição à aplicação das vacinas previstas no Programa Nacional de Imunização das crianças e adolescentes do agente, no exercício do poder familiar, sob sua guarda e a divulgação de notícias falsas sobre as vacinas.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1841732
2319323;PL;Projeto de Lei;2022-04-05;2022;Institui o marco legal dos provedores de mensageria e redes sociais e estabelece regras para educação midiática;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2155759
2296536;PL;Projeto de Lei;2021-08-26;2021;Altera a Lei nº 12.965, de 23 de abril de 201, conhecida como Marco Civil da Internet, para combater o anonimato e a existência de perfis falsos na rede mundial de computadores.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2064909
2297562;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;2021;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068884
2297563;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;2021;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068888
2242374;PL;Projeto de Lei;2020-03-30;2020;Tipifica a divulgação de notícias falsas durante o período de calamidade pública, estado de defesa, estado sítio ou intervenção, tratando ainda do indiciamento e da indenização em tais casos, alterando o Decreto-Lei nº 2.848, de 7 de dezembro de 1940, Código Penal.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1871619
2297901;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-08;2021;Dispõe sobre as normas eleitorais e as normas processuais eleitorais brasileiras.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070279
2229486;SBT-A;Substitutivo adotado pela Comissão;2019-11-12;2019;Altera o Código Penal, instituído pelo Decreto-Lei nº 2.848, de 7 de dezembro de 1940 e a Lei nº 13.188, de 11 de novembro de 2015, que dispõe sobre o direito de resposta, para tratar do direito de resposta ou retificação em defesa de grupos sociais sobre matéria divulgada, publicada ou transmitida por veículo de comunicação social, da retratação sobre crimes contra a honra quando da veiculação de notícias falsas na internet, e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1833812
2297461;EMP;Emenda de Plenário a Projeto com Urgência;2021-09-02;2021;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2068490
2319290;EMP;Emenda de Plenário a Projeto com Urgência;2022-04-05;2022;Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2155652
2281277;PL;Projeto de Lei;2021-05-07;2021;Dispõe sobre a obrigação de assegurar alcance às mensagens de usuários de redes sociais na internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2006618
